dataset_name,target_name,target_name_hlsp,from where?,comments
i812070100000,Sk_-70115,SK-70D115,Initial FUSE data search,Unvetted extra FUSE data
oejf5s010,SK-70D32,SK-70D32,tech team spreadsheet,"GS acq failure, TA failure, observations failure. Repeated as ES under HOPR-92162"
oejf5s020,SK-70D32,SK-70D32,tech team spreadsheet,"GS acq failure, TA failure, observations failure. Repeated as ES under HOPR-92162"
oejf5s030,SK-70D32,SK-70D32,tech team spreadsheet,"GS acq failure, TA failure, observations failure. Repeated as ES under HOPR-92162"
oehi4t010,SK-70D60,SK-70D60,tech team spreadsheet,single guide star -- drifting; visit DT pending
oehi4t020,SK-70D60,SK-70D60,tech team spreadsheet,single guide star -- drifting; visit DT pending
oehids010,SK-70D60,SK-70D60,tech team spreadsheet,single guide star -- drifting; visit IS pending
oehids020,SK-70D60,SK-70D60,tech team spreadsheet,single guide star -- drifting; visit IS pending
e511310200000,SK-71D26,SK-71D26,Initial FUSE data search,Unvetted extra FUSE data
p103150100000,Sk_-7145,SK-71D45,Initial FUSE data search,Unvetted extra FUSE data
p103150200000,Sk_-7145,SK-71D45,Initial FUSE data search,Unvetted extra FUSE data
p103150400000,Sk_-7145,SK-71D45,Initial FUSE data search,Unvetted extra FUSE data
s405270100000,Sk_-7145,SK-71D45,Initial FUSE data search,Unvetted extra FUSE data
s405270200000,Sk_-7145,SK-71D45,Initial FUSE data search,Unvetted extra FUSE data
a049140200000,Sk_-718,SK-71D8,Initial FUSE data search,Unvetted extra FUSE data
leiq1crjq,SSTC2DJ160000.6-422158,SSTC2D-J160000M422158,tech team spreadsheet,"COS visit 1C had GS-acq fail alert, 1D did not. ACQ of offset target looks good for both visits. FUV data from both visits look similar and have little/no signal from target at fiducial wavelengths. Observations do not appear to have any obvious techinal problem"
leiq1crpq,SSTC2DJ160000.6-422158,SSTC2D-J160000M422158,tech team spreadsheet,"COS visit 1C had GS-acq fail alert, 1D did not. ACQ of offset target looks good for both visits. FUV data from both visits look similar and have little/no signal from target at fiducial wavelengths. Observations do not appear to have any obvious techinal problem"
let51cnoq,SSTC2DJ161243.8-381503,SSTC2D-J161243M381503,tech team spreadsheet,"Exception report for 1C, TA OK, exposure FAILED, check G160M x1Dsum for this visit"
let51frmq,SSTC2DJ161243.8-381503,SSTC2D-J161243M381503,tech team spreadsheet,"Exception report for visit 1F, TA FAILED, exposure FAILED"
let51fs0q,SSTC2DJ161243.8-381503,SSTC2D-J161243M381503,tech team spreadsheet,"Exception report for visit 1F, TA FAILED, exposure FAILED"
let61cd0q,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
let61cd2q,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
let61cd4q,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
let61daoq,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
let61dbnq,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
let61dbrq,SZ100,SZ-100,tech team spreadsheet,"Failed TA, 2/3 exposures shuttered - no good - to be repeated under HOPR 92246"
oet61s020,SZ-100,SZ-100,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oet61s060,SZ-100,SZ-100,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
lb6b19010,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b19020,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b19030,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b19040,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b19050,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b19060,SZ-102,SZ-102,commented low_mass_stars_archive_CJK_JRD_COS,bad data
o6md07010,THA15-28,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
o6md07020,THA15-28,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
ob6bb9pwq,SZ-102,SZ-102,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6bd9010,SZ-102,SZ-102,stis tts tickets,Failed ACQ
ob6bd9020,SZ-102,SZ-102,Not in vetted directories,bad data
oczb01010,SZ-102,SZ-102,CR-Split=1,
oczb01020,SZ-102,SZ-102,CR-Split=1,
oczb01030,SZ-102,SZ-102,CR-Split=1,
oczb01040,SZ-102,SZ-102,CR-Split=1,
oczb01biq,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke01010,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke01020,SZ-102,SZ-102,Not in vetted directories,Bad data
odke01030,SZ-102,SZ-102,Not in vetted directories,Bad data
odke02010,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02020,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02030,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02040,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02050,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02060,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02070,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02080,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke02090,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke52010,SZ-102,SZ-102,CR-Split=1,
odke52020,SZ-102,SZ-102,CR-Split=1,
odke52030,SZ-102,SZ-102,CR-Split=1,
odke56010,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke56020,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke56030,V-V1190-SCO,SZ-102,commented low_mass_stars_archive_CJK_JRD_STIS,
odke57010,SZ-102,SZ-102,CR-Split=1,
odke57020,SZ-102,SZ-102,CR-Split=1,
odke57030,SZ-102,SZ-102,CR-Split=1,
odke58010,SZ-102,SZ-102,CR-Split=1,
odke58020,SZ-102,SZ-102,CR-Split=1,
odke58030,SZ-102,SZ-102,CR-Split=1,
oesu1s020,SZ-103,SZ-103,extra data,Unvetted extra archival data that matches another target in our sample
let62ce1q,SZ104,SZ-104,tech team spreadsheet,Failed TA - exposure shuttered
lesr1cths,SZ114,SZ-114,tech team spreadsheet,repeated in AC
lesr1ctjq,SZ114,SZ-114,tech team spreadsheet,repeated in AC
lesr1ctlq,SZ114,SZ-114,tech team spreadsheet,repeated in AD
lesr1ctnq,SZ114,SZ-114,tech team spreadsheet,repeated in AD
lesr1ctpq,SZ114,SZ-114,tech team spreadsheet,repeated in AD
lesr1ctrq,SZ114,SZ-114,tech team spreadsheet,repeated in AD
lesr1cttq,SZ114,SZ-114,tech team spreadsheet,repeated in AD
oesr1s010,SZ-114,SZ-114,Discovered when trying to create HLSPs,Exposure time is 0s
oesr1s020,SZ114,SZ-114,tech team spreadsheet,repeated in AS
oesr1s030,SZ114,SZ-114,tech team spreadsheet,repeated in AS
oesras010,SZ-114,SZ-114,Discovered when trying to create HLSPs,Exposure time is 0s
oesras020,SZ114,SZ-114,tech team spreadsheet,
oesras030,SZ114,SZ-114,tech team spreadsheet,
oesr2t010,SZ-115,SZ-115,Discovered when trying to create HLSPs,Exposure time is 0s
oesr2t020,SZ-115,SZ-115,Discovered when trying to create HLSPs,Exposure time is 0s
oesr2t030,SZ-115,SZ-115,Discovered when trying to create HLSPs,Exposure time is 0s
oesr2t040,SZ115,SZ-115,tech team spreadsheet,"TA failed, only 1.5s exptime, G230L and G140L from 2T were shuttered"
oesr2t050,SZ115,SZ-115,tech team spreadsheet,"TA failed, only 1.5s exptime, G230L and G140L from 2T were shuttered"
lesp1gagq,SZ129,SZ-129,tech team spreadsheet,Bad TA - no counts acquired
leiqdcm9q,SZ130,SZ-130,tech team spreadsheet,"COS visit had a GS-acq failure alert. ACQ looks okay. Target very faint in G130M (30% of planned SNR). 3 out of 4 G160M exposures failed, the surviving exposure shows CIV (SNR ~ 4.5). HOPR 92054 filed. Calibration check could be useful - JIRA issue: ULLYSES-1350"
leiqdcmbq,SZ130,SZ-130,tech team spreadsheet,"COS visit had a GS-acq failure alert. ACQ looks okay. Target very faint in G130M (30% of planned SNR). 3 out of 4 G160M exposures failed, the surviving exposure shows CIV (SNR ~ 4.5). HOPR 92054 filed. Calibration check could be useful - JIRA issue: ULLYSES-1350"
leiqdcmdq,SZ130,SZ-130,tech team spreadsheet,"COS visit had a GS-acq failure alert. ACQ looks okay. Target very faint in G130M (30% of planned SNR). 3 out of 4 G160M exposures failed, the surviving exposure shows CIV (SNR ~ 4.5). HOPR 92054 filed. Calibration check could be useful - JIRA issue: ULLYSES-1350"
oeiqds020,SZ-130,SZ-130,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oeiqds030,SZ-130,SZ-130,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
leim1caoq,SZ66,SZ-66,tech team spreadsheet,GS ACQ failed; TA failed; no signal from star. Repeat scheduled under HOPR 92021. Data could be useful after calibration check - JIRA issue: ULLYSES-1360
leim1caqq,SZ66,SZ-66,tech team spreadsheet,GS ACQ failed; TA failed; no signal from star. Repeat scheduled under HOPR 92021
leim1casq,SZ66,SZ-66,tech team spreadsheet,GS ACQ failed; TA failed; no signal from star. Repeat scheduled under HOPR 92021
leim1cb1q,SZ66,SZ-66,tech team spreadsheet,GS ACQ failed; TA failed; no signal from star. Repeat scheduled under HOPR 92021
leimacm3q,SZ66,SZ-66,tech team spreadsheet,"GS-ACQ fail alert for AC, offset star ACQ successful. Exposure shuttered."
leimacmaq,SZ66,SZ-66,tech team spreadsheet,"GS-ACQ fail alert for AC, offset star ACQ successful. Exposure shuttered."
oeim1s020,SZ-66,SZ-66,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oeim1s030,SZ-66,SZ-66,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
leim2cm8q,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
leim2cmaq,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
leim2cmcq,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
leim2dmgq,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
leim2dmiq,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
leim2dmkq,SZ69,SZ-69,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92005. Data may still be useful otherwise after recalibration/in-depth DQ check -JIRA issue: ULLYSES-1345
oeim2s020,SZ-69,SZ-69,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
oeim2s030,SZ-69,SZ-69,CCD & STIS custom cal check,ullyses observations without STIS config files; good data
leim3cjpq,SZ72,SZ-72,tech team spreadsheet,Late GS ACQ alert for 3C; TA appear successful. One G160M/1623 exposure (leim3cjpq) from 3C failed; 63% of planned total exptime with this setting. Total G160M SNR is sufficient. G130M is faint. Observations appear OK but further checks and/or manual recal may be necessary - JIRA issue: ULLYSES - 1299
leim4cdaq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4cddq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4cdqq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4ce6q,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4dedq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4defq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4dehq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leim4dejq,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
leimdcdtq,SZ76,SZ-76,tech team spreadsheet,ACQ failed for DC (shutter closed). Both G160M/1589 exposures failed (shutter closed). Both G130M exposures executed and may show faint signal but calibration check required-JIRA issue: ULLYSES-1359
leimdcdvq,SZ76,SZ-76,tech team spreadsheet,ACQ failed for DC (shutter closed). Both G160M/1589 exposures failed (shutter closed). Both G130M exposures executed and may show faint signal but calibration check required-JIRA issue: ULLYSES-1359
oeim4s010,SZ-76,SZ-76,Discovered when trying to create HLSPs,Exposure time is 0s
oeim4s020,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
oeim4s030,SZ76,SZ-76,tech team spreadsheet,Failed GS acq: repeat scheduled under HOPR 92006.
oet53s020,SZ-97,SZ-97,extra data,Unvetted extra archival data that matches another target in our sample
o8o602010,T-TAU-1,T-TAU-1,commented low_mass_stars_archive_CJK_JRD_STIS,
o8o602020,T-TAU-1,T-TAU-1,commented low_mass_stars_archive_CJK_JRD_STIS,
o8o603010,T-TAU-2,T-TAU-2,commented low_mass_stars_archive_CJK_JRD_STIS,
o8o603020,T-TAU-2,T-TAU-2,commented low_mass_stars_archive_CJK_JRD_STIS,
lb6b29010,TWA-2,TWA-2,commented low_mass_stars_archive_CJK_JRD_COS,
lb6b29020,TWA-2,TWA-2,commented low_mass_stars_archive_CJK_JRD_COS,
lb6b29030,TWA-2,TWA-2,commented low_mass_stars_archive_CJK_JRD_COS,
lb6b29040,TWA-2,TWA-2,commented low_mass_stars_archive_CJK_JRD_COS,
lb6b29050,TWA-2,TWA-2,commented low_mass_stars_archive_CJK_JRD_COS,
ob6bc9010,TWA-2,TWA-2,stis tts tickets,Failed ACQ
ob6bc9030,TWA-2,TWA-2,Not in vetted directories,Not full coverage (no COS)
ob6bc9d9q,TWA-2,TWA-2,stis tts tickets,Failed ACQ
lb4p01010,1207334-393254-KF,TWA-27,commented low_mass_stars_archive_CJK_JRD_COS,
lb4p01rtq,TWA-27,TWA-27,Not in vetted directories,Bad data
lb4p01rvq,TWA-27,TWA-27,Not in vetted directories,Bad data
lb4p01rxq,TWA-27,TWA-27,Not in vetted directories,Bad data
lb4p01s1q,TWA-27,TWA-27,Not in vetted directories,Bad data
ob6b22cwq,TWA-3A,TWA-3A,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6b22d6q,TWA-3A,TWA-3A,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6ba7z8q,V-AA-TAU,V-AA-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
oec501010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec501020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec501030,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec501040,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec502010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec502020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec502030,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec502040,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec503010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec503020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec503030,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec503040,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec504010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec504020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec505010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec505020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec506010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec506020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec507010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec507030,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec508050,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec509010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec509020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec509030,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec509040,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec509050,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec54b010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec54b020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec55b010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec55b020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec56b010,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oec56b020,V-AA-TAU,V-AA-TAU,check for missing data from archive,From a monitoring campaign that uses different settings
oc0m01010,V-AB-AUR,V-AB-AUR,Not in vetted directories,He/Be
o62n05010,HD152404,V-AK-SCO,check for missing data from archive,Only G230M at this epoch
lepd1gq9q,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
lepd1gqbq,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
lepd1gqdq,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
lepd1gqfq,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
lepd1gqhq,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
lepd1gqjq,V-BP-TAU,V-BP-TAU,tech team spreadsheet,"Failed TA, no data: repeat scheduled as visit AG under HOPR 92407"
ob6bb0toq,V-CE-ANT,V-CE-ANT,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
oee568010,CE-ANT,V-CE-ANT,check for missing data from archive,Only E230H at this epoch
ob6bb6r0q,V-CS-CHA,V-CS-CHA,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
o59z01020,V-CW-TAU,V-CW-TAU,stis tts tickets,slitless aperture
o59z01030,V-CW-TAU,V-CW-TAU,stis tts tickets,slitless aperture
o59z06020,V-CW-TAU,V-CW-TAU,stis tts tickets,slitless aperture
o59z06030,V-CW-TAU,V-CW-TAU,stis tts tickets,slitless aperture
ob2l03010,V-CW-TAU,V-CW-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
ob2la3010,V-CW-TAU,V-CW-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
ob2lb3010,V-CW-TAU,V-CW-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o62n01010,DE-TAU,V-DE-TAU,check for missing data from archive,only G230M in this program/MJD
ob6ba8buq,V-DE-TAU,V-DE-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
o59z03020,DF-TAU,V-DF-TAU,check for missing data from archive,only G750L in this program/MJD
o59z03030,DF-TAU,V-DF-TAU,check for missing data from archive,only G750L in this program/MJD
o59z08020,DF-TAU,V-DF-TAU,check for missing data from archive,only G750L in this program/MJD
o5kc01030,V-DF-TAU,V-DF-TAU,Not in vetted directories,unsupported mode
ocd844010,HD283654,V-DF-TAU,check for missing data from archive,Only E230H at this epcoh
o5e307010,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o5e307020,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o5e307040,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o5e307050,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o5e307060,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o6md02010,DG-TAU-B,V-DG-TAU,check for missing data from archive,only G750M in this program
o6md02030,DG-TAU-B,V-DG-TAU,check for missing data from archive,only G750M in this program
o6md02040,DG-TAU-B,V-DG-TAU,check for missing data from archive,only G750M in this program
o6md03010,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
o8nz11010,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
o8nz11020,V-DG-TAU,V-DG-TAU,Not in vetted directories,Bad data
ocmi01010,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01020,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01030,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01040,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01050,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01060,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01070,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01080,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi01090,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi010a0,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi010b0,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi010c0,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ocmi010d0,V-DG-TAU,V-DG-TAU,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
ob6bb2y9q,V-DK-TAU,V-DK-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob3r03050,V-DM-TAU,V-DM-TAU,Final vetting for DR7,Offset in wavelength compared to the other 4 spectra
ob6ba2ndq,V-DM-TAU,V-DM-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
ob6ba4ihq,V-DN-TAU,V-DN-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
o5cf02010,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o5cf02020,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o5cf02030,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o5cf02040,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o63l04010,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
o63l04020,DR-TAU,V-DR-TAU,commented low_mass_stars_archive_CJK_JRD_STIS,
ob6bb4g8q,V-DR-TAU,V-DR-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
lb6b10010,V-FM-TAU,V-FM-TAU,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b10020,V-FM-TAU,V-FM-TAU,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b10030,V-FM-TAU,V-FM-TAU,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b10040,V-FM-TAU,V-FM-TAU,commented low_mass_stars_archive_CJK_JRD_COS,bad data
lb6b10050,V-FM-TAU,V-FM-TAU,commented low_mass_stars_archive_CJK_JRD_COS,bad data
ob6ba0r4q,V-FM-TAU,V-FM-TAU,"Calibration db vetting for STIS exposures ending in ""Q""","Does not have an association b/c wavecal=no. Should be able to extract, but no time to make custom cal"
o63l07010,FU-ORI,V-FU-ORI,Final vetting for DR7,not complete coverage
o63l07020,FU-ORI,V-FU-ORI,Final vetting for DR7,not complete coverage
lek7akqrq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lek7akqtq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lek7akqwq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lek7akr1q,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lek7akr7s,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lek7akreq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"Repeat of failed (due to safing) 1K under HOPR 9999. Failed ACQ, shutter closed for observations, no data."
lepg1nnxq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
lepg1nnzq,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
lepg1no1q,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
lepg1no3q,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
lepg1no5q,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
lepg1no7q,V-GM-AUR,V-GM-AUR,tech team spreadsheet,"TA Failed, No data"
o8e002020,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
o8e002030,V-GM-AUR,V-GM-AUR,Not in vetted directories,Unvetted extra archival data that matches another target in our sample
