dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
le4s19iwq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58939.51178,2020-03-31T12:16:58.205,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s19j1q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58939.57917,2020-03-31T13:54:00.221,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s20o8q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58940.30928,2020-04-01T07:25:22.205,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s20oaq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58940.3724,2020-04-01T08:56:15.197,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s20ogq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58940.4386,2020-04-01T10:31:35.196,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s20olq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58940.50481,2020-04-01T12:06:55.229,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s20onq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58940.57256,2020-04-01T13:44:29.213,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s21znq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58851.59387,2020-01-03T14:15:10.205,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s21zpq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58851.66004,2020-01-03T15:50:27.197,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s21zrq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58851.72624,2020-01-03T17:25:47.196,SEXTANS-A-OB326,SEXTANS-A-LGN-S014,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu401xeq,HST,COS,16920,FUV,G130M,N/A,1291,PSA,5,59754.01434,2022-06-24T00:20:38.761,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu401ylq,HST,COS,16920,FUV,G130M,N/A,1291,PSA,5,59754.07666,2022-06-24T01:50:23.784,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu402z4q,HST,COS,16920,FUV,G130M,N/A,1291,PSA,5,59754.21276,2022-06-24T05:06:22.760,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu402z6q,HST,COS,16920,FUV,G130M,N/A,1291,PSA,5,59754.27509,2022-06-24T06:36:07.849,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu403afq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.0575,2022-06-27T01:22:47.785,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu403b2q,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.11929,2022-06-27T02:51:46.824,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu403b7q,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.18544,2022-06-27T04:27:01.769,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu404dwq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.78514,2022-06-27T18:50:35.784,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu404e3q,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.84693,2022-06-27T20:19:34.761,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu404e8q,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.91308,2022-06-27T21:54:49.768,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu405bfq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.25594,2022-06-27T06:08:32.840,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu405bvq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.31773,2022-06-27T07:37:31.785,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu406egq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59757.98359,2022-06-27T23:36:21.768,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu406ffq,HST,COS,16920,FUV,G160M,N/A,1600,PSA,4,59758.04538,2022-06-28T01:05:20.777,SA3,SEXTANS-A-LGN-S021,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04kmq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.449,2016-03-15T10:46:33.732,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04kpq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.46198,2016-03-15T11:05:14.756,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04kvq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.51068,2016-03-15T12:15:22.723,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04kyq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.5282,2016-03-15T12:40:36.740,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04l3q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.57692,2016-03-15T13:50:45.732,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo04laq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57462.59444,2016-03-15T14:15:59.748,STAR-J101105.38-044240.1,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s12r2q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58898.66941,2020-02-19T16:03:57.212,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s12rjq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58898.79888,2020-02-19T19:10:23.197,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s12rlq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58898.8651,2020-02-19T20:45:44.221,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s12rnq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58898.88225,2020-02-19T21:10:26.205,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s13tjq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58899.53013,2020-02-20T12:43:23.229,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s13tvq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58899.59338,2020-02-20T14:14:28.220,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s13u5q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58899.65959,2020-02-20T15:49:48.221,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s13ubq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58899.7258,2020-02-20T17:25:09.212,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s13ufq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58899.74295,2020-02-20T17:49:51.196,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s22h0q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58944.94367,2020-04-05T22:38:53.212,SEXTANS-A-OB521,SEXTANS-A-LGN-S022,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p04ypq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58998.23635,2020-05-29T05:40:20.221,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p04ysq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58998.29919,2020-05-29T07:10:50.204,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p04yuq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58998.36541,2020-05-29T08:46:11.197,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p04ywq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58998.43161,2020-05-29T10:21:31.228,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p05v9q,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59004.19238,2020-06-04T04:37:01.213,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p05vbq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59004.25856,2020-06-04T06:12:19.229,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p05vdq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59004.32477,2020-06-04T07:47:40.220,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p05vfq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59004.391,2020-06-04T09:23:02.205,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p05vhq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59004.45721,2020-06-04T10:58:23.196,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p06drq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59006.1788,2020-06-06T04:17:28.221,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p06dtq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59006.24498,2020-06-06T05:52:46.205,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p06dvq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59006.31119,2020-06-06T07:28:07.229,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p06dxq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59006.37742,2020-06-06T09:03:29.212,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le2p06dzq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,59006.44363,2020-06-06T10:38:49.213,SEXTANS-A,SEXTANS-A-LGN-S029,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot01egq,HST,COS,16767,FUV,G130M,N/A,1291,PSA,5,59603.62632,2022-01-24T15:01:54.422,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot01eiq,HST,COS,16767,FUV,G130M,N/A,1291,PSA,5,59603.68856,2022-01-24T16:31:31.415,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot01ekq,HST,COS,16767,FUV,G130M,N/A,1291,PSA,5,59603.75475,2022-01-24T18:06:50.390,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot02kpq,HST,COS,16767,FUV,G130M,N/A,1291,PSA,5,59604.75156,2022-01-25T18:02:14.422,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot02kvq,HST,COS,16767,FUV,G130M,N/A,1291,PSA,5,59604.81379,2022-01-25T19:31:51.415,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot03a2q,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59651.53163,2022-03-13T12:45:32.406,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot03a4q,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59651.59781,2022-03-13T14:20:50.422,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot03zzq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59651.46994,2022-03-13T11:16:42.422,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot04oqq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59648.49208,2022-03-10T11:48:35.414,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot04osq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59648.55375,2022-03-10T13:17:24.406,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot04ouq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59648.61992,2022-03-10T14:52:41.398,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot05vtq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59650.41109,2022-03-12T09:51:58.390,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot05vvq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59650.47277,2022-03-12T11:20:47.414,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot05w5q,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59650.53895,2022-03-12T12:56:05.398,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot06p7q,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59654.58047,2022-03-16T13:55:52.407,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot06p9q,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59654.64217,2022-03-16T15:24:43.478,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot07pdq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59654.71416,2022-03-16T17:08:23.478,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leot07pfq,HST,COS,16767,FUV,G160M,N/A,1600,PSA,4,59654.77627,2022-03-16T18:37:49.527,SA1,SEXTANS-A-LGN-S037,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo05ptq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.39562,2016-03-13T09:29:41.732,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo05q2q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.4085,2016-03-13T09:48:14.724,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo05q9q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.45723,2016-03-13T10:58:24.740,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo05qhq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.47475,2016-03-13T11:23:38.756,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo06qoq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.52849,2016-03-13T12:41:01.732,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo06qvq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.54137,2016-03-13T12:59:34.724,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo06r0q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.58971,2016-03-13T14:09:10.724,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo06r9q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57460.60723,2016-03-13T14:34:24.740,STAR-J101106.05-044211.4,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s14xgq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58900.58945,2020-02-21T14:08:48.221,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s14xiq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58900.6527,2020-02-21T15:39:53.213,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s14xkq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58900.7189,2020-02-21T17:15:13.212,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s14xmq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58900.78511,2020-02-21T18:50:33.213,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s14xoq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58900.80226,2020-02-21T19:15:15.229,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s15cbq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58901.7811,2020-02-22T18:44:47.196,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s15cdq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58901.84434,2020-02-22T20:15:51.196,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s15cfq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58901.91056,2020-02-22T21:51:12.221,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s15chq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58901.97676,2020-02-22T23:26:32.220,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s15cjq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58901.99391,2020-02-22T23:51:14.205,SEXTANS-A-OB523,SEXTANS-A-LGN-S038,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo07m1q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57467.15598,2016-03-20T03:44:36.740,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo07m6q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57467.16514,2016-03-20T03:57:47.748,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo07m9q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57467.21386,2016-03-20T05:07:57.732,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo07mfq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57467.23139,2016-03-20T05:33:11.748,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo08hxq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57466.49355,2016-03-19T11:50:42.756,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo08i2q,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57466.50271,2016-03-19T12:03:53.732,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo08ipq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57466.55143,2016-03-19T13:14:03.748,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
lcyo08iwq,HST,COS,14245,FUV,G140L,N/A,1105,PSA,3,57466.56896,2016-03-19T13:39:17.732,STAR-J101100.66-044044.3,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s16jzq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.63184,2020-02-15T15:09:51.196,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s16k2q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.69354,2020-02-15T16:38:42.204,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s16k5q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.75976,2020-02-15T18:14:03.197,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s16k8q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.82598,2020-02-15T19:49:24.253,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s17kdq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.89712,2020-02-15T21:31:51.197,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s17kgq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58894.95841,2020-02-15T23:00:06.269,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s17kmq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58895.02462,2020-02-16T00:35:27.197,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s17l5q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,58895.09084,2020-02-16T02:10:48.317,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s18h2q,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58896.55066,2020-02-17T13:12:57.212,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s18h6q,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58896.62916,2020-02-17T15:05:59.197,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s23a3q,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58957.32228,2020-04-18T07:44:05.244,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
le4s23a5q,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,58957.38845,2020-04-18T09:19:22.204,SEXTANS-A-OB321,SEXTANS-A-LGN-S050,TRUE,FALSE,FALSE,FALSE,,Sextans A,FALSE,TRUE,
leu13ctlq,HST,COS,16930,FUV,G140L,N/A,800,PSA,3,59921.79709,2022-12-08T19:07:48.190,SEXTANS-A-GHN-S8,SEXTANS-A-LGN-S071,TRUE,FALSE,FALSE,FALSE,,Sextans A,TRUE,FALSE,
leu13ctoq,HST,COS,16930,FUV,G140L,N/A,800,PSA,3,59921.85641,2022-12-08T20:33:14.174,SEXTANS-A-GHN-S8,SEXTANS-A-LGN-S071,TRUE,FALSE,FALSE,FALSE,,Sextans A,TRUE,FALSE,
